Recipe,Multiplier
raw-fiber4,314.7314890826259
breed-fish-2-agressive-selection,12855981.36199009
breed-fish-2,1.908588472637222
phytoplankton,1980344.97730754
breed-fish-egg-2,0.19723028778647456
arqad-jelly-01,0.006135301538505848
xyhiphoe-hydrocyclone,16.620174843639592
tholin-to-methanal,12.97942006704097
kimberlite-into-lime,0.0009768103943205912
sponge-stone-brick,0.013423219043477269
outlet-gas-04,0.0004390308175788642
manure-1-mukmoux-turd,17892.307046376325
mukmoux-calf-3,6.112929663589498
arqad-filled-honeycomb-3,0.00030330483909048173
Scrondrix-Manure-3,197.1445545934794
methyl-acrylate,0.07013356826330631
propene-to-acetone,2.7245328471717456
scrude-refining,6.11900875334447
molten-silver-03,3.010810662852456e-19
molten-tin-04,2.5376736484962174e-08
oleochemicals-to-fatty-acids,7.325185383746092e-05
zungror-cocoon-3,0.0015802158128388494
sea-sponge-mk04-breeder,19.781472798373255
art-xenos,1.4788352507882469e-05
cottongut-pup-mk01-raising,9.386613143168642
moondrop-mk04,0.03990570188168459
bio-scafold-2-with-lamp,0.1897552122693888
molten-nickel-02-2,0.0007483358417333632
print-shell-fs,0.32285671645360303
yotoi-1-free-leaves,8.572356388108105
full-render-scrondrixs-music,1.9552697293520924
cadaveric-acidgas-01,3.1213595358735803e-20
biomass-destruction,0.007370808719960665
acid-gas-fawogae,3.727091244915765e-05
pyrite-make,0.0005613963624486813
full-render-phagnots-music,0.0073516710960099315
quartz-tube,0.06995483046621848
full-render-kor-laser,1.6865620123414904
natural-gas-refining,20.800317699071385
sap-tree-mulch-mk02,0.19488691096018682
Moss-4-without-sludge,0.0464624563723026
gh-xenogenic-from-guts,2817.449523463511
Moss-5,0.003320322451079871
vrauks-paddock-mk02,2.4562828301127017e-07
rennea-mk03,0.5303546639260132
phadai-pup-4,8.203529108551258
fawogae-spore,7248177.26183977
simik-chromium,0.0003598681700492522
guar-3-guarpulse,2.4978234124215058e-05
wood-seedling,810.603901581
honey-wax,2.1545750627206375
wood-seeds,5.7943413020041715e-06
korlex-milk-4-doubled,0.0012368454469051714
vrauks-5,0.00012133953621100164
vessel-to-ground-earth-sample-turd,0.19839896139200752
strorix-unknown-sample,0.023203012578028547
earth-cow-sample,24.884566802296117
earth-crustacean-sample,0.0012113498327595874
zipir-eggs-3-trits-gen,0.0007692919798489899
caged-arqad-3,0.0009738401180243251
sb-final-conc,0.18111453972461483
adam42-gen,1.4827293881685198e-06
print-pelt-immunosupressants,0.1449023217357034
navens-mk03-breeder,0.006485039782960354
crude-from-manure,94225.41278343121
caged-arqad-2,0.4401422619864545
ulric-cub-3-saddle,1767.554998748933
cridren-sixth-layer-ethylene-chlorohydrin,58.302716758681576
sap-seeds-mk04-gen,6.5192580508239235
biomass-sporopollenin-nerfed,0.0005104553892326853
rennea-mk04-seed-seperation,0.14217117469675877
yaedols-spores-3-coke-oven-gas,0.822100918018154
pre-fiber-1,2.7441166439292013e-22
numal-raising-6-deuterium,0.004845178792453606
zipir-a-4-suicide,0.6613390997497399
arqad-egg-nests-3,9.229053806289403e-05
grade-2-lead,0.0002712406237063055
grade-2-copper,6550.572440337522
vpulp2,0.6794714512229539
cadaveric-arum-mk02-breeder,0.06429758921051894
ti-rejects-recrush,30.40542286432366
mova-pulp2,26.736720480797025
micro-mine-mk01,0.007637199053352711
ulric-food-02,107.9216930669936
simik-copper,0.00023273657558147735
niobium-powder,95.2094438952066
reduction-nexelit,1.4253555594178126e-07
casein-solution,0.5153344406426948
sinter-iron-2,0.7339279991038543
sinter-zinc-2,0.18300517474204936
sinter-silver-2,0.0006356534339434659
sinter-chromium,7.454853722349452e-05
trits-cub-4,0.0001235420276024242
grade-4-nickel,2.1413974507113663e-05
iron-concentrate,1.4550711573635562
coal-pulp-01,0.0004892445738110339
sap-tree-mk03-gen,6.364866615633348e-06
worm,0.019988622321837277
thikat-earth-sample-turd,8.96969029202057e-06
coal-slurry,0.00042953305510355216
perfect-samples,0.0004354924228757241
pheromones,0.00036631955551712925
earth-bat-sample,0.00014733484998176655
mukmoux-codex,7.2500466534865975
zipir-codex,0.04744309080232732
zipir-food-01,0.12230507072797268
al-pulp-04,0.18268290844408233
classify-low-grade,0.16712010997021937
re-pulp-03,0.5910218953035062
enriched-water,0.08505142850364988
bitumen-froth,0.003631367351302382
sea-sponge-sprouts-mk03-breeder,0.034277937760336025
quartz-pulp-01,0.0010610466457518046
navens-spore-mk02-sterilization,80.45091517839994
navens-mk02,613507.8789469991
purified-zinc,0.00030787011713450903
reduction-copper,0.0016995558611216915
slz-pulp-01,6.917134579554668e-05
kimberlite-recrushing,1.6914645644707505e-05
full-molten-stainless-steel-2,0.022206481738905503
reduction-titanium,0.003295371552527081
mox-molten-salt-01,0.0421780696739724
reduction-tin,4.516899971263758e-06
sea-sponge-sprouts-mk02-breeder,529.9218992560042
prepared-nickel-pulp,0.08812355935110644
cadaveric-arum-mk03-item,0.16576767990062707
diamond-tailings,0.035762033543789845
quartz-crucible,0.003312312333422901
dingrits-cub-4,0.009961605366282359
pyridine,4.453497442714314e-06
washed-ash,5.28075146380822
saddle-b,2.4251342020044482e-11
jig-diamond-concentrate,0.00010642881237690371
casein-pulp-01,1.1792231238935056e-06
abraded-rennea-seed-filtering-mk03,2.205975496823351e-08
ralesia-seeds-mk03,0.005831744766048556
ralesia-powder,6.9143964237584296e-06
sb-crushed,6.348792859858061e-05
chromite-pulp-06,0.16277416829229271
pu-240-transmutation,6.0127065555162165e-05
er-oxalate,6.25947208345078e-07
nexelit-pulp-04,19.07331311791063
ti-pulp-05,0.007556421814184868
mibc,0.12099373001998438
acid-strip-solution,234.0674667546893
organic-vanadate,0.07033258034592646
animal-sample-01,0.00011293418707554158
nuclear-sample,2.7555828580982294e-06
citric-acid-01,29.80012702591537
free-guano,6.313416030098814e-09
powdered-tin,0.1920240870787212
grade-4-zinc,0.5269857334082524
grade-3-tin,1.1472315985119988e-05
r2,0.0009481113005593683
py-science-pack-3-turd,0.03993996110303994
empty-comb,7.271111667233025e-05
empty-planter-box,1990.633507638248
silicate-solution,0.004488365398443916
antitumor-2,0.00017911703813146452
molybdenite-pulp,0.007877824772528142
cadaveric-arum-mk03-juicer,0.2141793137011291
coarse-coal,3.1830884477680783
storage-tank,0.00018106908894334096
inserter,4.4640999770750087e-07
crude-enzyme,5.705052336110122e-06
salt-solution,0.004689798981430092
b-h,3.426986088966103e-10
print-meat-fs,58501.61692194232
zipir-a-3-suicide,5485019.728652818
full-render-kor-lard,311.36733098620584
helium,4905670.768804542
anthracene-gasoline-cracking,718.9291200890344
sb-oxide-01,0.01632384275221531
chromium-rejects,114.5879925439626
al-pulp-03,2559.9245220117423
flask,0.3273063717433837
tholin-to-ammonia,0.0003832993525042201
greasing-1,48914.823061997595
silver-plate-1,0.005159077901594628
full-render-xenos-lard,0.08235619758343476
oleochemicals-bioplastic,0.1758292304772878
olefin-petgas,0.002704929890156719
ex-bon-sim,0.1073397347409896
caged-cottongut-2-cannibal,65.48311751014006
full-render-vrauks,2.141154104712886e-17
navens-sample,11625148.506970469
seaweed-3-dry,0.0064923515650688966
gasify-coal-dust,765.3778627510999
ti-biomass-extraction,2462.720908902523
yotoi-2-nutrient,11864246.813843975
pa-hydrogen,6289975.5997836245
dirty-reaction,2.8462873876487694e-13
tar-talloil,895.6959696481655
full-render-kmauts-laser,0.02528853897509942
quench-redcoke,9.846098362532487e-22
soil-separation-2,55775.031323304305
bhoddos-sample,207.13428304108683
small-lamp,283.4630448049723
full-render-xyhiphoe-music,2.3968590164935284
ulric-2-manure,8249078.286009532
fawogae-sample-with-xeno-codex,383108.9855061879
ree-concentrate2,11.78954091428789
glass-3,2.0305054711952493
xyhiphoe-cub-2,317.08682867114726
molten-copper-01,7.227304845663533
full-render-num-lard,20.833956334108372
print-bonemeal,0.01101272570388561
grade-1-u-recrush,254660255.8418068
niobium-concentrate,0.0037407494057291575
anthracene-oil-creosote,1.3872336563052219e-05
caged-xeno-3,0.009210686129029526
bhoddos-spore,2.054550844178393
navens-spore-2-sterilization,61898.745955602986
raw-fiber2,13.601098298246603
breed-fish-1-agressive-selection,173362.576037135
fish-mk04,4456.064830616052
jerky-to-phytoplankton,6313.0006675360755
fish-egg-mk02-breeder,17462.050982949237
sand-brick,1.307642349508714
molten-iron-03,1.364303986672015
mukmoux-2-bip,64.09124927104473
arqad-filled-honeycomb-2,1.1180679083310995e-05
empty-honeycomb-2,0.00031353705341819084
manure-4,303327.2181708037
ex-blo-sim,284.7513264273254
black-liquor,0.12375714415972532
oleo-heavy,9.81950569148657
gas-bladder-to-propene,0.00010364061709279557
zungror-cocoon-2-rich-clay,8.753709634023977e-21
sea-sponge-mk02,448955.4366433821
cottongut-cub-1,1.9077582131066506e-16
moondrop-mk03,0.003158122892517285
bio-scafold-4,0.006417737436122622
trits-4,0.0010210491923797155
yotoi-fruit-mk04,14424.893520792819
coal-gas-from-wood,8128.034165126182
full-render-phagnots-laser,0.001898706675183712
artificial-blood,43.65127242978769
scrubbing-purified-syngas,0.05578830856305754
full-render-xyhiphoe-laser,30.81282755287127
acrolein,0.0072978058905189954
sap-tree-mulch-mk01,0.014353468868805728
Moss-3-without-sludge,0.21243243781842347
Moss-4-chlorinated,0.28792499815281153
nano-cellulose-sap,0.007774116413798679
yaedols-4,0.8573428310013317
dna-polymerase,1.179946914224424e-05
primers,7.037320437729924e-05
high-grade-nexelit-1,3.7937443389360024e-05
methane-to-methanol3,0.002375536029246094
vrauks-cocoon-4,1.943084677659558e-05
korlex-milk-4,0.0004949079552429385
vrauks-4,153.06382188887258
dhilmos,0.03154076751153646
zungror,0.002253561014344841
gobachov-earth-sample-turd,0.0002798458781626881
print-dingrit-spike-fs,0.002319744315428414
zipir-eggs-2-trits-gen,0.011178917387851544
full-render-vonix-music,9.797531673203811e-05
aeroorgan,3.340609957125222e-05
sea-sponge-sprouts-3-flagellum,0.0031296314182936197
navens-spore-mk03,5.1631892663330445
fawogae-mk02,231697.67223180228
used-nuclear-fuel,0.006830756273741379
korlex-milk-2-pressured,526.743883976169
sea-sponge-sprouts-2-flagellum,49.323552051574524
ulric-cub-4,0.0006717853997741349
cridren-seeds,0.002678488545372582
arqad-maggots-1,0.00297106049651297
high-distillate-condensing,938.8086095684541
grod-al-3,165051.59424690474
titanium-overflow-waste-void,142.80928211311513
zipir-eggs-5,8428.316581608397
arqad-egg-nests-2,15.580076098451004
outlet-gas-02,1095100.7488723954
high-grade-copper,2.4500652178125
conditioned-fines,0.018136552621294804
sap-seeds-mk03-gen,0.22096957473358816
earth-potato-sample,0.8839742835168158
navens-mk02-breeder,1340.1191010811517
dingrits-cub-3,2.1231454431907835e-16
saddle,0.00024615615597971984
grade-4-ti,15.057886037817516
arqad-mk04-breeding,0.0007867414812708124
tin-ore-rejects,1222.699884662313
moss-zn-3,4.089630877631511
nickel-rejects-recrush,1074.6509979248185
regolite-calcination,9868.228264645351
guar-nb-3,2.625428637024971
phosphoryl-chloride,0.00030020299280585777
powedered-biomass,5431.941606821061
high-grade-sl,0.0002480683795949162
kicalk-mk04,118706.89485595768
sb-grade-02,31.648943210267067
cadaveric-arum-mk03-breeder,0.014265264507448245
reduction-silver,0.0001001605945749577
sea-sponge-sprouts-mk04-breeder,29.63463277661252
cottongut-earth-sample-turd,21019.259427147423
moondrop-mk03-breeder,0.023408688383529257
moondrop-seeds-mk04,250.31558274407504
nickel-pulp-04,0.0007103414066766143
sap-tree-mk02-gen,0.01728606478998571
rennea-mk02-breeding,0.004937680298568845
vessel-earth-sample-turd,0.24923144656011686
simik-codex,0.05209706159705098
sb-pulp-05,0.0016007780753381842
xyhiphoe-mk03,107153.52825319972
depolymerized-organics,476.2986591974157
rennea-mk04-breeding,0.12651660317477856
numal-raising-6,1.0048347597125782e-05
numal-food-02,0.0001763159975923149
grade-2-lead-crusher,0.039892701207090826
vpulp1,0.019961537561635836
outlet-gas-01,0.8641697351194507
mova-pulp1,2.150810635210498
fluid-drill-mk01,0.9784913120290994
reduction-iron,3.3163736735078266e-05
reduced-zinc,0.0010905772128349093
grade-3-nickel,0.306572742898555
classify-iron-ore-dust,0.00014660775084894084
xylenol-2,97.96781195350923
nukavan-earth-sample-turd,0.0012672564057792139
magnetic-organ,0.011809234910323202
glandular-myocluster,7.598244908074734e-05
polynuclear-ganglion,0.0010145938930907167
intestinal-ee,3.2987175977874955e-06
subdermal-chemosnare,0.0079884293593663
geostabilization-tissue,0.019969771598967175
cognition-osteochain,0.00019276074633290508
dimensional-gastricorg,0.008540388351775226
adaptable-automucosa,0.0006538992470574341
hormonal,0.0004294569170536251
cryogland,0.021727297818499497
lcc,0.00036656884970943785
sternite-lung,0.002720631569350891
vsk-duplicated,2.2196826012149415e-07
autoantigens,0.003837691513825129
py-science-pack-4-turd,0.004274908785110216
bat-codex,0.0003305306363123665
re-precipitate-02,98.32647670728858
crush-oil-sand,0.00047429312622713035
oil-sand-slurry,0.0002119329809496887
zinc-pulp-03,6.309733080111336e-09
full-molten-stainless-steel-1,0.0008450659587852681
kimberlite-pulp,1567.5924487440034
dingrits-food-01,6.952885670066516
dingrits-food-02,1.79909058978821e-07
acetaldehyde-1,0.0017704458680836005
casein-mixture-03,0.0003632416163661293
rennea-mk03-dingrit-pup-digestion,0.008711357299981584
dry-ralesia,0.0002717384160432904
chromite-pulp-04,8.798318074088916e-05
pu-239-transmutation,1.5198532385255285e-05
nexelit-pulp-03,0.003017267367586831
armac-12,0.5494719293727691
ti-pulp-02,0.001055719005078511
vanadates,3.197725360002102
vanadium-concentrate,0.00013602658781715083
workers-food-03,1.6937777481721026e-07
tin-concentrate,6.11515937934409
r1,0.00014295583411784454
passivation-layer,2.302454948511548e-05
enediyne,0.0010297883358037772
simik-molybdenum,0.7164618888709098
cadaveric-arum-mk03-seeder,6.491989918141049e-05
pure-natural-gas,165.90194798977973
crushed-coal,0.00012754958457169327
ammonium-sulfate,0.00014472977242080282
pre-enzyme,0.016571996134033116
nuclear-molten-thorium-reactor,9.92583442992041e-06
caged-antelope-8-5th-dimension,2.2025166654367987
gas-stream-filtration,35189259.0089743
condensed-distillate-separation,5584.367399847937
bhodos-ur-2,930022.5119116722
urea-decomposition,0.02106431189689148
re-precipitate-01,0.17448479491105068
soot-to-silver,1.5620959421578658e-05
sulfuric-acid,4.49705856416742
vanadium-oxide,0.009470347836291635
nylon-plastic,0.002636601494360031
breed-fish-egg-1-doused,5.990887326555587
xeno-egg-3-cheap,1.2137169868023612e-07
caged-cottongut-2,2.985224613328662e-17
sea-sponge-2,2592731.596993066
navens-3,4.042446200138528e-05
seaweed-2,0.0014731580644567171
glycerol-syngas,1250.5691745735123
sn-biomass-extraction,24994.78886052243
fertilizer-5,1030436.1102044383
glycerol-hydrogen,1352832.36767184
stripped-distillate-to-olefin,2.6940702478787313e-07
aromatics-2-diesel2,0.011363310441054927
extract-limestone-01,946613.3641308991
coalbed-gas-to-co2,18.52449406951971
bhoddos-2-exoenzymes,0.09505089181408259
seaweed-to-chelator,1.5103656246761183
full-render-zipir-music,0.01564475668769207
bedding-improve,5258.916684842137
phadai-mk04,0.717736544126593
fawogae-sample,1541834.0873377065
acrylonitrile,0.15685243405714697
cumene-distilation,0.03713959042053827
glass-2,0.8995705284513065
bonemeal3,227.4493658864317
low-distillate-to-kerosene,0.11901775964548501
caged-xeno-2,18.107772941059295
high-grade-silv,0.0019313005893557696
navens-spore-3,2446429942.424991
yotoi-fiber,16027.69992669796
fish-mk03,14690.271811088804
breed-fish-egg-1,51.72516711496256
bone-solvent,0.1417670886503187
mukmoux-1-bip,97781.83403055227
mukmoux-calf-2,14.64088851390147
mukmoux-calf-1-microchip,6.73540999732195
arqad-filled-honeycomb-1,0.006820900912726728
sea-sponge-1,65.41386975087647
moondrop-5-cu,2.0879124278930834
bio-scafold-3,0.08044395839803689
stem-cell-recycle-3,18.375716444919725
trits-3-dc,6.553074898605464e-17
yotoi-fruit-mk03,1.4347365197373452e-16
sb-low-conc,5.988361996178659
full-render-phagnots-lard,2.723146103786151
tailings-separation,2856.000955430057
abraded-rennea-seed-filtering-mk02,1.8125257850547338
cridren-4,3.395923959371737e-05
full-render-zipir-laser,0.00016566605693310902
sponge-rich-clay,11442.863762439167
sap-01,0.000698145805582615
Moss-5-without-sludge-for-real,0.7055787963958547
yaedols-sample,9.699044036806141e-19
caged-xeno-1-dna-polymerase,1.2852769421100185e-20
methane-to-methanol7,0.0376416334713159
vrauks-cocoon-3-no-water,1.1446449481256012e-06
cytostatics,4371.981741426112
vrauks-3,0.04607201628570861
zungror-raising-3,3.3626173694146874e-21
korlex-4-slowed,0.06993028120979695
auog-earth-sample-turd,0.5878169050051426
subcritical-water-01,0.017161439913510792
zipir-eggs-1-trits-gen,0.006691319332423753
grade-2-crush-lead,0.006758467279904468
korlex-milk-1-pressured,0.09205773498703955
reheat-outlet-gas-2,5.436576075959035e-11
ulric-cub-3,1085611.2085366838
yaedols-spores-2-coke-oven-gas,6.841388655112047
numal-raising-5-deuterium,0.24852668472014658
moondrop-mk02-breeder,13.633575632361024
moondrop-seeds-mk03,0.008827344272249637
zipir-eggs-4,3044283.3157972055
arqad-egg-nests-1,4.286959960468128e-11
numal-improved-3,0.09294510612752083
grade-1-lead,78409.36289124466
grade-3-ti,17.521967066823063
rennea-mk03-seed-seperation,0.013644817776686346
trits-cub-4-mgo,3.7028822812261855e-07
navens-spore-mk02,1.3649829373007185
dingrits-cub-2,0.004523037772575442
titanium-pulp-stage-3-void,0.0014221993432330198
arqad-mk03-breeding,149.26559735142453
grade-2-nickel-recrush,1.2858594508722403
kicalk-mk03,3044321.2119724345
kicalk-mk03-breeder,5605.229087083894
cottongut,1.035258959560588e-13
moondrop-mk04-breeder,37.662322692155705
sap-seeds-mk02-gen,2529.9655671434953
numal-egg-6-neutron,0.6165856564864913
earth-bear-sample,0.01585302535728868
purier-helium,1512026.5353014392
prepared-chromium,1.3891685382298917e-07
al-pulp-02,2331.8448536115225
alamac,802.738447400181
simik-improved-4,0.020142944659328674
yaedols-ti-3,26.438506187167217
bhoddos-codex,9.995505257596248e-05
ulric-food-01,11793.599466814063
grade-1-u,89723.26525709983
fish-mk04-breeder,11942881.706134994
fish-mk03-breeder,3333708.239633387
high-grade-iron,4.99544327955187e-05
simik-improved-10,1273.0168771886415
yotoi-mk04,7626.283281187599
sap-tree,1299.6132572933589
bulk-inserter-2,0.0015262419343800143
vonix-earth-sample-turd,0.00016322251457315305
arqad-egg-5-cold,0.0213431632577475
ti-overflow-waste,10.754421197779775
copper-pulp-04,0.0020037576863094738
coal-fines,1.6422101578991286e-07
tuuphra-codex,0.00027309802578489515
xyhiphoe-mk02,32435.028967013615
arqad-mk04,0.034972858934966974
arqad-filled-comb-4,0.003933260327063522
milling-regolite,20.399164969599006
sl-concentrate,0.00023568143717562706
sb-grade-01,170.07909450780636
earth-mouse-sample,0.2157100844761478
cottongut-codex,0.6475740929609276
nickel-pulp-03,5.433384488515914e-05
sodium-cyanate,0.10029801637630015
yellow-dextrine,0.8250150587532491
blue-liquor,0.06577165519230355
mova-washing,238.56870079107267
steam-engine,0.7981949968847869
burner-mining-drill,0.5140719206179537
high-grade-zinc,0.0336204900969423
atomic-bomb,2.2936873012476065e-06
auog-maturing-5,4.248895568897419e-05
ulric-improved-8,2.0920555892752294e-05
auog-mods-3,0.030626485224288878
arthurian-11,0.020360134620098287
Caged-scrondrix-15,0.005883726380549807
caged-phadai-12,1.3840955964817466e-05
phagnot-improved-2,668.3061426965248
xeno-improved-4,0.00014406980737746808
zipir-improved-10,0.09608597039747968
simik-improved-8,0.060862640608575755
korlex-improved-14,0.00012972086927592782
cottongut-growth-enhancement-5,0.003732023501786428
arqad-improve-4,0.06159743745275152
zungror-improved-8,0.00019094634174810187
dhilmos-inproved-6,0.019940621151919625
vonix-cub-3,9.67289376151296e-05
re-pulp-02,0.00017822867480172475
zinc-pulp-02,0.01462331308254479
chromite-pulp-03,0.30366756090199737
nexelit-pulp-02,1.136316337205221e-06
ti-pulp-01,0.3524042710025312
pressured-vpulp,0.02472516030943268
workers-food-02,1.576143280512483e-10
rennea-mk02-dingrit-pup-digestion,2.1967081599180585e-06
anolyte,0.08091365143153328
purified-natural-gas,9.7250851804845
buffer-solution,21.65859830428132
print-bones-immunosupressants,1043420.448624523
full-render-xyhiphoe-lard,11.619442764247898
zipir-a-2-suicide,59319.81770256097
full-render-dingrits-music,341.26836433313275
oleo-methanol,257286.18791102438
moonshine-gasoline-pressing-1,10722.719558793297
liquid-petgas,192006.48761662675
gas-bladder-to-ammonia,0.0008913899692654073
wastewater-recovery,19403151.59872438
aromatics-to-plastic,0.4613721700850054
phosphoric-acid2,6.076794551805339e-08
low-distillate-to-lubricant,7.475875069998886e-06
xeno-egg-2,1612.650899934598
caged-cottongut-1-cannibal,0.002493162888138871
ex-blo-vrauks,311.93038509828637
navens-2,0.019264613596853837
seaweed-2-dry,4087414.3057501665
filtration-dirty-water,137019.34398218404
pb-biomass-extraction,48.176357689850065
fertilizer-2,0.03305266139233799
gas-bladder-to-hydrogen,0.028542655134469706
refolefin,201971.06458265928
tholin-to-chlorine,2.6917496956304534e-05
nitrogen-pyfe,1316927.012683211
bhoddos-2,10529.524261421004
geo-he-02,475.6080877349515
phytoplankton-to-chelator,97621.24572405842
ex-used-dingrits-music,0.01614855975165649
bedding,66.58560789545034
phadai-mk03,198.76248797871813
fawogae-with-growth-hormone,9.907149194561937
bonemeal2,2844152.9222453753
moonshine-kerosene-pressing-1,30.397782102968144
caged-xeno-1,2.0532920328954775e-06
navens-spore-2,7.91355488963568e-05
kicalk-fiber,2117.9388876061766
fish-mk02-breeder,4891.623619583944
fish-hydrolysate-cooling,20.392864563307253
fish-emulsion,200.40645118740534
solvent-separation,0.04024835836100711
pa-aromatics,391.079999267936
mukmoux-calf-1,236.94518175458057
fetal-serum-01,0.10242128223378133
zungror-cocoon-2,1.865968007262659e-20
water-saline,684.774309498886
xeno-mk04,1.0394191602896058e-05
moondrop-4-cu,0.015670478931119794
reca,0.028301348402201845
trits-3,0.0002231224141081513
yotoi-fruit-mk02,89847.099766194
zinc-overflow,8136.74669746372
cog-void-soot,19311.829811748255
liquid-manure,734.332528240389
full-render-vonix-laser,0.0017825253065678812
xyhiphoe,10958.022036188124
Moss-4,736.6971963848276
yaedols-3,699.0990450769914
nexelit-ore-1,27737.15562090041
collagen-glycerol,4407228.21740785
explosive-glycerol,0.000378101591270013
vrauks-cocoon-2,0.004389539798283482
vrauks-5-no-water,8.732810226048314e-05
art-dhilmos,1.338990750627349e-05
korlex-3-slowed,38811.499651122605
requester-tank-earth-sample-turd,140.32330661233553
trits-codex,0.00034331363238558117
lithium-salt-fuel-seperation,4.786043948559643e-10
reheat-coke-gas,0.006525148439010812
yaedols-spores-3,1.0577361781322817e-15
bhodos-ag-3,9337.642255837907
numal-neutron,0.057177770878813025
korlex-4,0.502202409701066
trits-cub-3,3.644053458556636e-19
dingrits-cub-1,2.171662380498148e-05
ti-pulp-03,0.7914358937310125
arqad-mk02-breeding,0.47942575474254917
antitumor,1.3074857606187199e-05
fine-powdered-biomass,95556.97472817893
kicalk-mk02,227401.99193846455
kicalk-mk02-breeder,24279011.167145047
kicalk-seeds-mk03,139.03053636213
numal-egg-6,5.331740245362412e-05
dingrits-4-training,1.3466462864464446
fish-mk02,3832293.5832656748
sap-seeds,0.04516958467663004
vonix,0.0009040337750834924
sea-sponge-sprouts-4-flagellum,41609.64712343542
arqad-filled-comb-3,0.0022409592517130335
molten-thorium,0.0006106951060221499
liquid-petgas-separation,4718950.642016687
re-pulp-01,1637.4147565254757
grod-sn-3-tailings,743.417399069813
dried-grods-02,1595032.1074250808
yotoi-mk03,4.4272488745851815e-23
korlex-pup-4,0.2171513538494077
auog-codex,0.006844481236572007
numal-food-01,0.20514313179513705
grade-2-ti-crush,0.009417020336662748
arqad-mk03,93.02525224678148
liquid-rich-gas-distilation,31295363.21384233
chromite-concentrate,0.8869081153552816
bmp-2,0.012463086204980059
fish-egg-mk04-breeder,5646794.03083305
fish-egg-mk03-breeder,617026.3480661216
iron-pulp-07,0.018577023049484158
recombinant-ery-2,2.0442120098187805e-05
yotoi-seeds-mk04,14.704344569184132
tuuphra-nacl-3,5955.221182653548
fast-inserter-2,0.0018906899735164015
earth-flower-sample,6.535851222722276e-06
dingrits-earth-sample-turd,0.0002766163482265543
arqad-egg-5,0.009101274481686487
ti-solution-02,0.14917075481224826
copper-pulp-03,0.000522327243954799
copper-solution,0.0013307910749494225
acid-solvent,0.00297761796024051
thickened-coal-fines,0.0011147817690356169
vonix-raising-3-cancer,0.07222225615736018
arqad-mk03-hatching,19.20634612653945
moonshine-gasoline-1,0.12566827202012168
moonshine-kerosene-1,77.86157230880094
regolite-recrush,637.4447737106437
sl-03,0.025415755174049728
nickel-tailings,0.052211143341051335
vanabins,0.006274966490395689
stone-furnace,0.015579338982620405
zinc-pulp-04,2.6221435871306373
auog-food-01,1.7792245674104075
auog-food-02,0.0036773136293386374
auog-pup-breeding-5,7.669004015573675e-07
anabolic-rna-2,0.0009936872460908467
orexigenic-2,1.604589649101531e-08
zinc-pulp-01,0.004217801304621693
chromite-pulp-02,1.2046527909337474
nexelit-pulp-01,262.8387154801733
workers-food,3.3738564318978643e-06
rennea-mk02,0.0003584625852382435
hot-solution,0.034868679843411424
guaiacol,0.006640433496894743
thermal-neutron,8.077299234827591e-06
full-render-dingrits-laser,8.471024792405764e-06
refsyngas-from-meth-canister,1713225.8485781194
liquid-pure-air,1370.8307210137013
muddy-sludge,3531.1459544252752
full-render-xenos,143326.49653159096
plastic-from-melamine,0.004658790254735679
full-render-fish-music,47939200.88238652
oleochemicals-distilation,8047.495333707136
fish-oil-to-lube,6.763399270823505e-06
xeno-egg-2-cheap,0.0002681773879807691
navens-1,1619.5416040778362
seaweed,7499513.4907919
fertilizer-1,4.188841394427021
hot-residual-mixture-to-coke,0.0017953052348047935
high-purified-gas,13734599.348554552
bhoddos-4-meltdown,0.659005490641564
kicalk-to-chelator,436704.67528840265
full-render-phadais-music,1.0684039144467605
kicalk-dry-bedding,28.226787646495453
phadai-earth-sample-turd,0.00607904291428517
fawogae-with-special-substrate,4794.08432915701
kicalk-2-saline,24508224.771636702
refsyngas-from-meth,0.1789956632847769
cadaveric-processing-03,0.6919060670023015
heavy-oil-to-kerosene,920.3480950069766
navens-spore,0.04800657924116813
fiber-01,9.440697910422857
breed-fish-1,21008285.09868269
fish-hydrolysate,11926.409144712523
zinc-plate-1,2.759424888423926e-07
manure-3,7742.5383950330315
water-saline-pumpjack,467.84766162825827
xeno-mk03,0.00018111240902551768
moondrop-3-cu,4.87194361033331e-07
bio-scafold-2,3949175.6353181093
stem-cell-recycle-2,6.860205879100596
art-trits,0.000744233225660412
yotoi-leaves,68.73944954534869
full-render-scrondrixs-laser,7.509155069609673e-11
coalbed-gas-to-acidgas,3.469460742670859
tin-bottom-pulp,89470.69435320229
full-render-phagnots,125.91370636105584
cridren-3-neural-cranio,0.0005991193857143221
ex-used-dingrits-laser,0.29962216507658873
rich-clay-2,2676039.573156061
art-xyhiphoe,1.2503016456534726
Moss-3-chlorinated,0.008894388987481648
yaedols-mk04,12.98937620342412
arthurian-egg-mk04-gmo,54.72764237527696
tholin-to-glycerol,0.032934645699110386
vrauks-cocoon-5-no-water,121.11611400531035
korlex-milk-3-doubled,1.0012769965432277e-05
vrauks-3-no-water,0.008388035282071035
dhilmos-4-double-intake,0.0076641057481231884
zungror-raising-2,6.786963094908207e-21
provider-tank-earth-sample-turd,24.454817545399138
pa-233-seperation,2.8651251774253858e-05
yaedols-spores-2,62.94952035052122
zipir-eggs-3,0.3501116374258812
trits-cub-3-mgo,1.5309397706347186e-05
